season,week,Away Team,Home Team,Gel,Hector,Emilio,Sonny,ganador
2017,12,Ho,Ba,Ba,Ba,Ba,Ba,Ba
2017,13,Wa,Da,Da,Da,W,W,Da
2017,13,Mn,At,Mn,At,Mn,At,Mn
2017,13,Dt,Ba,Ba,Dt,Dt,Ba,Ba
2017,13,Ne,Bu,Ne,Ne,Ne,Ne,Ne
2017,13,Sf,Ch,Ch,Sf,Ch,Ch,Sf
2017,13,Tb,Gb,Gb,Tb,Gb,Gb,Gb
2017,13,In,Jk,Jk,Jk,Jk,Jk,Jk
2017,13,Dn,Mi,Dn,Dn,Dn,Mi,Mi
2017,13,Ca,No,Ca,No,No,No,No
2017,13,Kc,Jt,Kc,Kc,Kc,Kc,Jt
2017,13,Ho,Tn,Tn,Tn,Ho,Tn,Tn
2017,13,Cl,Sd,Sd,Sd,Sd,Sd,Sd
2017,13,La,Az,La,Az,Az,La,La
2017,13,Gi,Oa,Oa,Oa,Oa,Oa,Oa
2017,13,Ph,Se,Ph,Ph,Ph,Ph,Se
2017,13,Pt,Cn,Pt,Pt,Pt,Pt,Pt
2017,14,No,At,At,At,At,At,At
2017,14,In,Bu,Bu,Bu,Bu,Bu,Bu
2017,14,Mn,Ca,Mn,Mn,Mn,Mn,Ca
2017,14,Ch,Cn,Cn,Cn,Cn,Cn,Ch
2017,14,Gb,Cl,Gb,Gb,Gb,Gb,Gb
2017,14,Sf,Ho,Ho,Ho,Ho,Ho,Sf
2017,14,Se,Jk,Se,Se,Se,Se,Jk
2017,14,Oa,Kc,Kc,Kc,Oa,Kc,Kc
2017,14,Dt,Tb,Dt,Dt,Dt,Tb,Dt
2017,14,Tn,Az,Az,Az,Az,Az,Az
2017,14,Jt,Dn,Jt,Dn,Dn,Dn,Dn
2017,14,Wa,Sd,Sd,Sd,W,Sd,Sd
2017,14,Ph,La,Ph,Ph,Ph,Ph,Ph
2017,14,Da,Gi,Da,Da,Da,Da,Da
2017,14,Ba,Pt,Pt,Pt,Pt,Pt,Pt
2017,14,Ne,Mi,Ne,Ne,Ne,Ne,Mi
2017,15,Dn,In,Dn,In,Dn,Dn,Dn
2017,15,Ch,Dt,Ch,Dt,Dt,Dt,Dt
2017,15,Sd,Kc,Kc,Kc,Sd,Kc,Kc
2017,15,Mi,Bu,Bu,Mi,Bu,Bu,Bu
2017,15,Gb,Ca,Ca,Ca,Gb,Ca,Ca
2017,15,Ba,Cl,Ba,Ba,Ba,Ba,Ba
2017,15,Ho,Jk,Jk,Jk,Jk,Jk,Jk
2017,15,Cn,Mn,Mn,Mn,Mn,Mn,Mn
2017,15,Jt,No,No,No,No,No,No
2017,15,Ph,Gi,Ph,Ph,Ph,Ph,Ph
2017,15,Az,Wa,W,W,Az,W,W
2017,15,La,Se,Se,Se,Se,Se,La
2017,15,Ne,Pt,Ne,Pt,Pt,Ne,Ne
2017,15,Tn,Sf,Tn,Tn,Tn,Sf,Sf
2017,15,Da,Oa,Da,Oa,Da,Da,Da
2017,15,At,Tb,At,At,At,At,At
2017,16,In,Ba,Ba,Ba,Ba,Ba,Ba
2017,16,Mn,Gb,Mn,Mn,Gb,Mn,Mn
2017,16,Tb,Ca,Ca,Ca,Ca,Ca,Ca
2017,16,Cl,Ch,Ch,Ch,Ch,Ch,Ch
2017,16,Dt,Cn,Dt,Dt,Dt,Dt,Cn
2017,16,Mi,Kc,Kc,Kc,Mi,Kc,Kc
2017,16,Bu,Ne,Ne,Ne,Ne,Ne,Ne
2017,16,At,No,No,At,At,No,No
2017,16,Sd,Jt,Sd,Jt,Sd,Sd,Sd
2017,16,La,Tn,La,La,La,La,La
2017,16,Dn,Wa,W,W,Dn,W,W
2017,16,Jk,Sf,Jk,Jk,Jk,Jk,Sf
2017,16,Gi,Az,Az,Az,Az,Az,Az
2017,16,Se,Da,Da,Se,Se,Da,Se
2017,16,Pt,Ho,Pt,Pt,Pt,Pt,Pt
2017,16,Oa,Ph,Ph,Oa,Ph,Ph,Ph
2017,17,Ca,At,At,At,Ca,At,At
2017,17,Cn,Ba,Ba,Ba,Ba,Ba,Cn
2017,17,Gb,Dt,Dt,Dt,Gb,Dt,Dt
2017,17,Ho,In,Ho,Ho,In,Ho,In
2017,17,Bu,Mi,Bu,Mi,Mi,Bu,Bu
2017,17,Ch,Mn,Mn,Mn,Mn,Mn,Mn
2017,17,Jt,Ne,Ne,Ne,Ne,Ne,Ne
2017,17,Wa,Gi,W,Gi,W,W,Gi
2017,17,Da,Ph,Ph,Da,Ph,Ph,Da
2017,17,Cl,Pt,Pt,Pt,Pt,Pt,Pt
2017,17,No,Tb,No,No,No,No,Tb
2017,17,Jk,Tn,Jk,Jk,Jk,Jk,Tn
2017,17,Kc,Dn,Kc,Kc,Kc,Kc,Kc
2017,17,Oa,Sd,Sd,Sd,Oa,Sd,Sd
2017,17,Sf,La,La,La,La,La,Sf
2017,17,Az,Se,Se,Se,Se,Se,Az
2017,18,Tn,Kc,Kc,Kc,Tn,Kc,Tn
2017,18,At,La,La,At,At,La,At
2017,18,Bu,Jk,Jk,Jk,Jk,Bu,Jk
2017,18,Ca,No,No,Ca,No,No,No
2017,18,At,Ph,At,At,Ph,At,Ph
2017,18,Tn,Ne,Ne,Ne,Ne,Ne,Ne
2017,18,Jk,Pt,Pt,Pt,Pt,Pt,Jk
2017,18,No,Mn,Mn,No,Mn,Mn,Mn
2017,18,Jk,Ne,Ne,Ne,Jk,Ne,Ne
2017,18,Mn,Ph,Mn,Mn,Ph,Mn,Ph
2017,18,Ph,Ne,Ne,Ne,Ph,Ne,Ph
,,,,,,,,-
,,,,,,,,
,,,,,,,,
,,,,,,,,-
