season,week,Away Team,Home Team,Gel,Hector,Emilio,Sonny,ganador
2016,17,Oa,Dn,Oa,Dn,Dn,Dn,Dn
2016,17,Kc,Sd,Kc,Sd,Kc,Kc,Kc
2016,17,Se,Sf,Se,Sf,Se,Se,Se
2016,18,Oa,Ho,Oa,Ho,Oa,Oa,Ho
2016,18,Dt,Se,Se,Se,Dt,Se,Se
2016,18,Mi,Pt,Pt,Pt,Pt,Pt,Pt
2016,18,Gi,Gb,Gb,Gi,Gb,Gb,Gb
2016,18,Se,At,At,At,At,Se,At
2016,18,Ho,Ne,Ne,Ne,Ne,Ne,Ne
2016,18,Pt,Kc,Pt,Kc,Kc,Pt,Pt
2016,18,Gb,Da,Da,Da,Gb,Gb,Gb
2016,18,Gb,At,Gb,At,Gb,Gb,At
2016,18,Pt,Ne,Ne,Ne,Pt,Ne,Ne
2016,18,Ne,At,Ne,Ne,Ne,Ne,Ne
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,.
