season,week,Away Team,Home Team,Gel,Hector,Emilio,Sonny,ganador
2015,3,W,Gi,Gi,Gi,Gi,W,Gi
2015,3,Sd,Mn,Sd,Sd,Mn,Sd,Mn
2015,3,Oa,Cl,Cl,Oa,Cl,Cl,Oa
2015,3,Cn,Ba,Ba,Ba,Cn,Cn,Cn
2015,3,No,Ca,Ca,Ca,No,Ca,Ca
2015,3,At,Da,Da,At,Da,At,At
2015,3,Tb,Ho,Ho,Ho,Ho,Ho,Ho
2015,3,In,Tn,Tn,In,Tn,In,In
2015,3,Pt,Sl,Pt,Pt,Pt,Pt,Pt
2015,3,Jk,Ne,Ne,Ne,Ne,Ne,Ne
2015,3,Ph,Jt,Jt,Jt,Ph,Jt,Ph
2015,3,Sf,Az,Az,Az,Az,Az,Az
2015,3,Ch,Se,Se,Se,Se,Se,Se
2015,3,Bu,Mi,Mi,Mi,Bu,Bu,Bu
2015,3,Dn,Dt,Dn,Dn,Dn,Dn,Dn
2015,3,Kc,Gb,Gb,Gb,Gb,Gb,Gb
2015,4,Ba,Pt,Pt,Ba,Pt,Pt,Ba
2015,4,Jt,Mi,Mi,Mi,Mi,Mi,Jt
2015,4,Oa,Ch,Ch,Ch,Ch,Ch,Ch
2015,4,Ho,At,At,At,At,At,At
2015,4,Gi,Bu,Gi,Bu,Bu,Bu,Gi
2015,4,Jk,In,In,In,In,In,In
2015,4,Kc,Cn,Kc,Cn,Kc,Cn,Cn
2015,4,Ph,W,W,Ph,Ph,W,W
2015,4,Ca,Tb,Ca,Ca,Ca,Ca,Ca
2015,4,Cl,Sd,Sd,Sd,Cl,Sd,Sd
2015,4,Gb,Sf,Gb,Gb,Gb,Gb,Gb
2015,4,Sl,Az,Sl,Az,Az,Az,Sl
2015,4,Mn,Dn,Dn,Dn,Dn,Dn,Dn
2015,4,Da,No,Da,Da,Da,Da,No
2015,4,Dt,Se,Se,Se,Se,Se,Se
2015,5,In,Ho,In,In,In,In,In
2015,5,Cl,Ba,Ba,Ba,Cl,Ba,Cl
2015,5,Sl,Gb,Gb,Gb,Gb,Gb,Gb
2015,5,Bu,Tn,Bu,Bu,Bu,Bu,Bu
2015,5,No,Ph,Ph,Ph,Ph,Ph,Ph
2015,5,W,At,At,At,At,At,At
2015,5,Se,Cn,Se,Cn,Se,Cn,Cn
2015,5,Ch,Kc,Kc,Kc,Kc,Kc,Ch
2015,5,Jk,Tb,Tb,Jk,Jk,Tb,Tb
2015,5,Az,Dt,Dt,Az,Az,Az,Az
2015,5,Ne,Da,Ne,Ne,Ne,Ne,Ne
2015,5,Dn,Oa,Dn,Dn,Dn,Dn,Dn
2015,5,Sf,Gi,Gi,Gi,Gi,Gi,Gi
2015,5,Pt,Sd,Sd,Pt,Pt,Sd,Pt
2015,6,At,No,At,At,At,At,No
2015,6,Dn,Cl,Dn,Dn,Dn,Dn,Dn
2015,6,Ch,Dt,Ch,Dt,Ch,Dt,Dt
2015,6,Ho,Jk,Jk,Jk,Ho,Ho,Ho
2015,6,Cn,Bu,Cn,Cn,Cn,Cn,Cn
2015,6,W,Jt,Jt,W,W,W,Jt
2015,6,Kc,Mn,Mn,Mn,Kc,Mn,Mn
2015,6,Az,Pt,Az,Az,Az,Az,Pt
2015,6,Mi,Tn,Tn,Tn,Tn,Tn,Mi
2015,6,Ca,Se,Ca,Se,Se,Se,Ca
2015,6,Ba,Sf,Ba,Sf,Ba,Ba,Sf
2015,6,Sd,Gb,Gb,Gb,Gb,Gb,Gb
2015,6,Ne,In,Ne,Ne,Ne,Ne,Ne
2015,6,Gi,Ph,Gi,Gi,Gi,Gi,Ph
2015,7,Se,Sf,Sf,Se,Se,Sf,Se
2015,7,Bu,Jk,Bu,Bu,Bu,Bu,Jk
2015,7,Pt,Kc,Pt,Pt,Pt,Pt,Kc
2015,7,Ho,Mi,Mi,Mi,Mi,Ho,Mi
2015,7,At,Tn,At,At,At,At,At
2015,7,Cl,Sl,Sl,Sl,Sl,Sl,Sl
2015,7,Tb,W,W,W,W,W,W
2015,7,Mn,Dt,Mn,Mn,Dt,Dt,Mn
2015,7,No,In,In,In,In,In,No
2015,7,Jt,Ne,Ne,Ne,Ne,Ne,Ne
2015,7,Oa,Sd,Sd,Sd,Sd,Sd,Oa
2015,7,Da,Gi,Gi,Gi,Gi,Gi,Gi
2015,7,Ph,Ca,Ca,Ca,Ca,Ca,Ca
2015,7,Ba,Az,Az,Az,Az,Az,Az
2015,8,Mi,Ne,Ne,Ne,Ne,Ne,Ne
2015,8,Dt,Kc,Kc,Kc,Dt,Kc,Kc
2015,8,Mn,Ch,Mn,Ch,Mn,Mn,Mn
2015,8,Az,Cl,Az,Az,Az,Az,Az
2015,8,Sd,Ba,Ba,Ba,Ba,Ba,Ba
2015,8,Tb,At,At,At,At,At,Tb
2015,8,Gi,No,Gi,No,Gi,No,No
2015,8,Tn,Ho,Ho,Ho,Tn,Ho,Ho
2015,8,Cn,Pt,Cn,Cn,Pt,Cn,Cn
2015,8,Sf,Sl,Sl,Sl,Sl,Sl,Sl
2015,8,Jt,Oa,Jt,Jt,Oa,Jt,Oa
2015,8,Se,Da,Se,Se,Se,Se,Se
2015,8,Gb,Dn,Dn,Gb,Gb,Gb,Dn
2015,8,In,Ca,Ca,Ca,In,Ca,Ca
2015,9,Cl,Cn,Cn,Cn,Cn,Cn,Cn
2015,9,Oa,Pt,Pt,Pt,Pt,Pt,Pt
2015,9,Gb,Ca,Ca,Gb,Gb,Gb,Ca
2015,9,W,Ne,Ne,Ne,Ne,Ne,Ne
2015,9,Tn,No,No,No,No,No,Tn
2015,9,Jk,Jt,Jt,Jt,Jt,Jt,Jt
2015,9,Sl,Mn,Mn,Mn,Sl,Mn,Mn
2015,9,Mi,Bu,Bu,Mi,Bu,Bu,Bu
2015,9,At,Sf,At,At,At,At,Sf
2015,9,Gi,Tb,Gi,Gi,Gi,Gi,Gi
2015,9,Dn,In,Dn,Dn,Dn,Dn,In
2015,9,Ph,Da,Da,Da,Da,Da,Ph
2015,9,Ch,Sd,Sd,Sd,Sd,Sd,Ch
2015,10,Bu,Jt,Jt,Jt,Bu,Jt,Bu
2015,10,Dt,Gb,Gb,Gb,Gb,Gb,Dt
2015,10,Jk,Ba,Ba,Ba,Ba,Ba,Jk
2015,10,Ch,Sl,Sl,Sl,Sl,Sl,Ch
2015,10,Cl,Pt,Pt,Pt,Pt,Pt,Pt
2015,10,Ca,Tn,Ca,Ca,Tn,Ca,Ca
2015,10,No,W,W,No,W,W,W
2015,10,Da,Tb,Tb,Da,Da,Da,Tb
2015,10,Mi,Ph,Ph,Ph,Mi,Ph,Mi
2015,10,Mn,Oa,Mn,Oa,Oa,Mn,Mn
2015,10,Kc,Dn,Dn,Dn,Dn,Dn,Kc
2015,10,Ne,Gi,Ne,Ne,Ne,Ne,Ne
2015,10,Az,Se,Az,Se,Az,Se,Az
2015,10,Ho,Cn,Cn,Cn,Cn,Cn,Ho
2015,11,Tn,Jk,Jk,Tn,Tn,Jk,Jk
2015,11,Sl,Ba,Ba,Ba,Sl,Sl,Ba
2015,11,W,Ca,Ca,Ca,W,Ca,Ca
2015,11,Dn,Ch,Dn,Dn,Dn,Ch,Dn
2015,11,Oa,Dt,Dt,Dt,Dt,Dt,Dt
2015,11,Gb,Mn,Mn,Gb,Gb,Mn,Gb
2015,11,In,At,At,At,At,At,In
2015,11,Da,Mi,Mi,Da,Da,Da,Da
2015,11,Tb,Ph,Ph,Ph,Ph,Ph,Tb
2015,11,Jt,Ho,Ho,Jt,Ho,Jt,Ho
2015,11,Cn,Az,Cn,Az,Cn,Az,Az
2015,11,Sf,Se,Se,Se,Se,Se,Se
2015,11,Kc,Sd,Sd,Sd,Kc,Sd,Kc
2015,11,Bu,Ne,Ne,Ne,Ne,Ne,Ne
2015,12,Ph,Dt,Dt,Dt,Dt,Dt,Dt
2015,12,Ca,Da,Ca,Ca,Ca,Ca,Ca
2015,12,Ch,Gb,Gb,Gb,Gb,Gb,Ch
2015,12,No,Ho,Ho,Ho,Ho,Ho,Ho
2015,12,Bu,Kc,Kc,Kc,Bu,Kc,Kc
2015,12,Sd,Jk,Jk,Jk,Sd,Sd,Sd
2015,12,Mn,At,Mn,Mn,At,At,Mn
2015,12,Mi,Jt,Jt,Jt,Jt,Jt,Jt
2015,12,Gi,W,Gi,Gi,Gi,W,W
2015,12,Oa,Tn,Tn,Oa,Oa,Oa,Oa
2015,12,Sl,Cn,Cn,Cn,Cn,Cn,Cn
2015,12,Tb,In,In,In,In,In,In
2015,12,Az,Sf,Az,Az,Az,Az,Az
2015,12,Pt,Se,Se,Pt,Se,Se,Se
2015,12,Ne,Dn,Ne,Ne,Ne,Ne,Dn
2015,12,Ba,Cl,Cl,Cl,Cl,Cl,Ba
2015,13,Gb,Dt,Gb,Gb,Gb,Gb,Gb
2015,13,Se,Mn,Se,Se,Se,Se,Se
2015,13,Cn,Cl,Cn,Cn,Cn,Cn,Cn
2015,13,Ba,Mi,Ba,Ba,Ba,Mi,Mi
2015,13,Ho,Bu,Ho,Ho,Bu,Ho,Bu
2015,13,Sf,Ch,Ch,Ch,Ch,Ch,Sf
2015,13,Jk,Tn,Jk,Tn,Tn,Tn,Tn
2015,13,At,Tb,At,At,At,At,Tb
2015,13,Az,Sl,Az,Az,Az,Az,Az
2015,13,Jt,Gi,Jt,Gi,Gi,Gi,Jt
2015,13,Ca,No,Ca,Ca,Ca,Ca,Ca
2015,13,Dn,Sd,Dn,Dn,Dn,Dn,Dn
2015,13,Kc,Oa,Kc,Kc,Oa,Kc,Kc
2015,13,Ph,Ne,Ne,Ne,Ne,Ne,Ph
2015,13,In,Pt,Pt,Pt,In,In,Pt
2015,13,Da,W,W,W,Da,W,Da
2015,14,Mn,Az,Az,Az,Az,Az,Az
2015,14,At,Ca,Ca,Ca,Ca,Ca,Ca
2015,14,Bu,Ph,Bu,Bu,Bu,Bu,Ph
2015,14,Ne,Ho,Ne,Ne,Ne,Ne,Ne
2015,14,Pt,Cn,Cn,Pt,Pt,Cn,Pt
2015,14,W,Ch,W,W,Ch,Ch,W
2015,14,Sf,Cl,Sf,Cl,Cl,Sf,Cl
2015,14,In,Jk,In,In,In,In,Jk
2015,14,Sd,Kc,Kc,Kc,Kc,Kc,Kc
2015,14,Tn,Jt,Jt,Jt,Tn,Jt,Jt
2015,14,Dt,Sl,Sl,Sl,Sl,Sl,Sl
2015,14,No,Tb,Tb,No,No,No,No
2015,14,Oa,Dn,Dn,Dn,Dn,Dn,Oa
2015,14,Da,Gb,Gb,Gb,Gb,Gb,Gb
2015,14,Se,Ba,Se,Se,Se,Se,Se
2015,14,Gi,Mi,Mi,Gi,Gi,Gi,Gi
2015,15,Tb,Sl,Sl,Sl,Sl,Sl,Sl
2015,15,Jt,Da,Jt,Jt,Da,Jt,Jt
2015,15,Ca,Gi,Ca,Ca,Ca,Ca,Ca
2015,15,Tn,Ne,Ne,Ne,Ne,Ne,Ne
2015,15,Kc,Ba,Kc,Kc,Ba,Kc,Kc
2015,15,At,Jk,At,Jk,At,At,At
2015,15,Ch,Mn,Mn,Mn,Ch,Mn,Mn
2015,15,Ho,In,In,In,In,In,Ho
2015,15,Az,Ph,Az,Az,Az,Az,Az
2015,15,Bu,W,W,W,Bu,W,W
2015,15,Cl,Se,Se,Se,Se,Se,Se
2015,15,Gb,Oa,Gb,Gb,Gb,Gb,Gb
2015,15,Dn,Pt,Dn,Pt,Dn,Pt,Pt
2015,15,Mi,Sd,Sd,Mi,Sd,Sd,Sd
2015,15,Cn,Sf,Cn,Cn,Cn,Cn,Cn
2015,15,Dt,No,No,No,No,No,Dt
2015,16,Sd,Oa,Sd,Oa,Sd,Sd,Oa
2015,16,W,Ph,W,W,W,W,W
2015,16,Sf,Dt,Dt,Dt,Sf,Dt,Dt
2015,16,Cl,Kc,Kc,Kc,Cl,Kc,Kc
2015,16,Ho,Tn,Ho,Ho,Tn,Ho,Ho
2015,16,Jk,No,No,No,Jk,No,No
2015,16,Ne,Jt,Ne,Ne,Ne,Ne,Jt
2015,16,Ca,At,Ca,Ca,Ca,Ca,At
2015,16,Ch,Tb,Tb,Tb,Ch,Ch,Ch
2015,16,Da,Bu,Bu,Bu,Bu,Bu,Bu
2015,16,Gi,Mn,Mn,Mn,Mn,Mn,Mn
2015,16,In,Mi,Mi,Mi,In,Mi,In
2015,16,Sl,Se,Se,Se,Se,Se,Sl
2015,16,Gb,Az,Az,Gb,Gb,Az,Az
2015,16,Pt,Ba,Pt,Pt,Pt,Pt,Ba
2015,16,Cn,Dn,Dn,Dn,Dn,Cn,Dn
2015,17,No,At,At,No,At,At,No
2015,17,Jt,Bu,Jt,Bu,Bu,Jt,Bu
2015,17,W,Da,W,W,W,W,W
2015,17,Tn,In,In,In,In,In,In
2015,17,Tb,Ca,Ca,Ca,Ca,Ca,Ca
2015,17,Dt,Ch,Dt,Dt,Ch,Ch,Dt
2015,17,Pt,Cl,Pt,Pt,Pt,Pt,Pt
2015,17,Mn,Gb,Gb,Gb,Gb,Gb,Mn
2015,17,Oa,Kc,Kc,Kc,Oa,Kc,Kc
2015,17,Ne,Mi,Ne,Ne,Ne,Ne,Mi
2015,17,Ph,Gi,Gi,Gi,Gi,Gi,Ph
2015,17,Ba,Cn,Cn,Cn,Cn,Cn,Cn
2015,17,Jk,Ho,Ho,Ho,Ho,Ho,Ho
2015,17,Se,Az,Az,Se,Az,Az,Se
2015,17,Sd,Dn,Dn,Dn,Dn,Dn,Dn
2015,17,Sl,Sf,Sf,Sf,Sl,Sl,Sf
2015,18,Kc,Ho,Kc,Kc,Ho,Kc,Kc
2015,18,Pt,Cn,Cn,Pt,Pt,Cn,Pt
2015,18,Se,Mn,Se,Se,Se,Se,Se
2015,18,Gb,W,Gb,W,Gb,W,Gb
2015,18,Kc,Ne,Ne,Ne,Kc,Kc,Ne
2015,18,Gb,Az,Az,Gb,Gb,Az,Az
2015,18,Se,Ca,Ca,Se,Se,Ca,Ca
2015,18,Pt,Dn,Dn,Dn,Pt,Pt,Dn
2015,18,Ne,Dn,Ne,Ne,Dn,Ne,Dn
2015,18,Az,Ca,Ca,Ca,Az,Ca,Ca
2015,18,Ca,Dn,Ca,Dn,Dn,Ca,Dn
