season,week,Away Team,Home Team,Gel,Hector,Emilio,Sonny,ganador
2019,4,Kc,Dt,Kc,Kc,Kc,Kc,Kc
2019,4,Sd,Mi,Sd,Sd,Sd,Sd,Sd
2019,4,Ne,Bu,Ne,Ne,Ne,Ne,Ne
2019,4,Oa,In,In,In,In,In,Oa
2019,4,Tn,At,At,Tn,At,At,Tn
2019,4,W,Gi,Gi,Gi,Gi,Gi,Gi
2019,4,Se,Az,Se,Se,Se,Se,Se
2019,4,Tb,La,La,La,La,La,Tb
2019,4,Jk,Dn,Jk,Jk,Dn,Dn,Jk
2019,4,Mn,Ch,Ch,Ch,Ch,Mn,Ch
2019,4,Da,No,No,No,Da,No,No
2019,4,Cn,Pt,Pt,Pt,Pt,Pt,Pt
2019,5,La,Se,Se,Se,La,La,Se
2019,5,Az,Cn,Az,Az,Az,Az,Az
2019,5,At,Ho,At,Ho,At,Ho,Ho
2019,5,Ba,Pt,Ba,Ba,Ba,Ba,Ba
2019,5,Bu,Tn,Bu,Tn,Tn,Tn,Bu
2019,5,Ch,Oa,Ch,Ch,Ch,Ch,Oa
2019,5,Jk,Ca,Ca,Ca,Ca,Ca,Ca
2019,5,Mn,Gi,Gi,Gi,Gi,Gi,Mn
2019,5,Ne,W,Ne,Ne,Ne,Ne,Ne
2019,5,Jt,Ph,Ph,Ph,Ph,Ph,Ph
2019,5,Tb,No,No,No,No,No,No
2019,5,Dn,Sd,Sd,Sd,Dn,Sd,Dn
2019,5,Gb,Da,Da,Da,Gb,Da,Gb
2019,5,In,Kc,Kc,Kc,Kc,Kc,In
2019,5,Cl,Sf,Sf,Sf,Sf,Sf,Sf
2019,6,Gi,Ne,Ne,Ne,Ne,Ne,Ne
2019,6,Ca,Tb,Ca,Ca,Ca,Ca,Ca
2019,6,Cn,Ba,Ba,Ba,Ba,Ba,Ba
2019,6,Ho,Kc,Kc,Kc,Kc,Kc,Ho
2019,6,No,Jk,No,Jk,Jk,No,No
2019,6,Ph,Mn,Mn,Ph,Ph,Ph,Mn
2019,6,Se,Cl,Se,Se,Se,Se,Se
2019,6,W,Mi,W,Mi,W,Mi,W
2019,6,At,Az,Az,Az,At,Az,Az
2019,6,Sf,La,La,La,Sf,La,Sf
2019,6,Da,Jt,Da,Da,Da,Da,Jt
2019,6,Tn,Dn,Dn,Dn,Dn,Tn,Dn
2019,6,Pt,Sd,Sd,Sd,Sd,Sd,Pt
2019,6,Dt,Gb,Gb,Gb,Gb,Gb,Gb
2019,7,Kc,Dn,Kc,Kc,Kc,Kc,Kc
2019,7,Az,Gi,Az,Gi,Gi,Gi,Az
2019,7,Ho,In,In,Ho,Ho,Ho,In
2019,7,Jk,Cn,Cn,Jk,Jk,Cn,Jk
2019,7,La,At,La,La,At,La,La
2019,7,Mi,Bu,Bu,Bu,Bu,Bu,Bu
2019,7,Mn,Dt,Mn,Dt,Dt,Dt,Mn
2019,7,Oa,Gb,Gb,Gb,Gb,Gb,Gb
2019,7,Sf,W,W,Sf,Sf,Sf,Sf
2019,7,Sd,Tn,Tn,Tn,Tn,Sd,Tn
2019,7,Ba,Se,Se,Se,Se,Se,Ba
2019,7,No,Ch,No,No,Ch,No,No
2019,7,Ph,Da,Da,Da,Ph,Da,Da
2019,7,Ne,Jt,Ne,Ne,Ne,Ne,Ne
2019,8,W,Mn,Mn,Mn,Mn,Mn,Mn
2019,8,Az,No,No,No,No,No,No
2019,8,Cn,La,La,La,La,La,La
2019,8,Sd,Ch,Ch,Ch,Ch,Ch,Sd
2019,8,Gi,Dt,Dt,Dt,Dt,Dt,Dt
2019,8,Jt,Jk,Jk,Jk,Jk,Jk,Jk
2019,8,Oa,Ho,Ho,Ho,Oa,Ho,Ho
2019,8,Ph,Bu,Bu,Bu,Ph,Bu,Ph
2019,8,Se,At,Se,Se,At,Se,Se
2019,8,Tb,Tn,Tn,Tn,Tn,Tb,Tn
2019,8,Ca,Sf,Sf,Sf,Sf,Sf,Sf
2019,8,Cl,Ne,Ne,Ne,Ne,Ne,Ne
2019,8,Dn,In,In,In,Dn,In,In
2019,8,Gb,Kc,Kc,Kc,Gb,Gb,Gb
2019,8,Mi,Pt,Pt,Pt,Pt,Pt,Pt
2019,9,Sf,Az,Sf,Sf,Sf,Sf,Sf
2019,9,Ho,Jk,Ho,Ho,Jk,Ho,Ho
2019,9,Ch,Ph,Ph,Ph,Ph,Ph,Ph
2019,9,In,Pt,Pt,Pt,In,In,Pt
2019,9,Mn,Kc,Kc,Kc,Kc,Kc,Kc
2019,9,Jt,Mi,Jt,Jt,Jt,Mi,Mi
2019,9,Tn,Ca,Ca,Ca,Ca,Ca,Ca
2019,9,W,Bu,Bu,Bu,W,Bu,Bu
2019,9,Dt,Oa,Oa,Oa,Oa,Oa,Oa
2019,9,Tb,Se,Se,Se,Se,Se,Se
2019,9,Cl,Dn,Dn,Dn,Cl,Dn,Dn
2019,9,Gb,Sd,Gb,Gb,Gb,Gb,Sd
2019,9,Ne,Ba,Ne,Ne,Ne,Ne,Ba
2019,9,Da,Gi,Gi,Da,Da,Da,Da
2019,10,Sd,Oa,Oa,Oa,Oa,Sd,Oa
2019,10,Az,Tb,Az,Tb,Tb,Tb,Tb
2019,10,At,No,No,No,No,No,At
2019,10,Ba,Cn,Ba,Ba,Ba,Ba,Ba
2019,10,Bu,Cl,Bu,Bu,Cl,Bu,Cl
2019,10,Ca,Gb,Gb,Gb,Gb,Gb,Gb
2019,10,Dt,Ch,Ch,Ch,Ch,Ch,Ch
2019,10,Kc,Tn,Kc,Kc,Kc,Kc,Tn
2019,10,Gi,Jt,Gi,Jt,Gi,Jt,Jt
2019,10,Mi,In,In,In,In,In,Mi
2019,10,La,Pt,La,La,La,Pt,Pt
2019,10,Mn,Da,Da,Mn,Da,Da,Mn
2019,10,Se,Sf,Sf,Se,Sf,Sf,Se
2019,11,Pt,Cl,Pt,Cl,Pt,Pt,Cl
2019,11,At,Ca,Ca,Ca,Ca,Ca,At
2019,11,Bu,Mi,Bu,Bu,Bu,Bu,Bu
2019,11,Da,Dt,Da,Da,Da,Da,Da
2019,11,Dn,Mn,Mn,Mn,Mn,Mn,Mn
2019,11,Ho,Ba,Ba,Ba,Ba,Ba,Ba
2019,11,Jk,In,In,In,In,In,In
2019,11,No,Tb,No,No,No,No,No
2019,11,Jt,W,W,Jt,W,W,Jt
2019,11,Az,Sf,Sf,Sf,Sf,Sf,Sf
2019,11,Cn,Oa,Oa,Oa,Oa,Oa,Oa
2019,11,Ne,Ph,Ne,Ne,Ne,Ne,Ne
2019,11,Ch,La,La,La,La,La,La
2019,11,Kc,Sd,Kc,Kc,Kc,Kc,Kc
2019,12,In,Ho,Ho,Ho,Ho,Ho,Ho
2019,12,Ca,No,No,No,No,No,No
2019,12,Dn,Bu,Bu,Bu,Bu,Bu,Bu
2019,12,Dt,W,W,Dt,W,W,W
2019,12,Mi,Cl,Cl,Cl,Cl,Cl,Cl
2019,12,Gi,Ch,Ch,Ch,Ch,Ch,Ch
2019,12,Oa,Jt,Oa,Oa,Oa,Oa,Jt
2019,12,Pt,Cn,Cn,Pt,Cn,Pt,Pt
2019,12,Tb,At,At,At,At,Tb,Tb
2019,12,Jk,Tn,Tn,Tn,Tn,Tn,Tn
2019,12,Da,Ne,Ne,Ne,Ne,Ne,Ne
2019,12,Gb,Sf,Sf,Sf,Gb,Sf,Sf
2019,12,Se,Ph,Se,Se,Se,Se,Se
2019,12,Ba,La,Ba,Ba,La,Ba,Ba
2019,13,Ch,Dt,Ch,Ch,Dt,Ch,Ch
2019,13,Bu,Da,Bu,Da,Da,Da,Bu
2019,13,No,At,No,No,No,At,No
2019,13,Gb,Gi,Gb,Gb,Gb,Gb,Gb
2019,13,Jt,Cn,Jt,Jt,Cn,Jt,Cn
2019,13,Oa,Kc,Kc,Kc,Kc,Kc,Kc
2019,13,Ph,Mi,Ph,Ph,Ph,Ph,Mi
2019,13,Sf,Ba,Ba,Ba,Sf,Ba,Ba
2019,13,Tb,Jk,Jk,Jk,Jk,Jk,Tb
2019,13,Tn,In,In,In,In,In,Tn
2019,13,W,Ca,Ca,Ca,Ca,Ca,W
2019,13,La,Az,La,Az,La,La,La
2019,13,Cl,Pt,Pt,Pt,Pt,Cl,Pt
2019,13,Sd,Dn,Dn,Dn,Dn,Dn,Dn
2019,13,Ne,Ho,Ne,Ne,Ne,Ne,Ho
2019,13,Mn,Se,Se,Se,Se,Se,Se
2019,14,Da,Ch,Ch,Da,Da,Da,Ch
2019,14,Ba,Bu,Ba,Ba,Ba,Ba,Ba
2019,14,Ca,At,Ca,At,At,At,At
2019,14,Cn,Cl,Cl,Cl,Cl,Cl,Cl
2019,14,Dn,Ho,Ho,Ho,Dn,Ho,Dn
2019,14,Dt,Mn,Mn,Mn,Mn,Mn,Mn
2019,14,In,Tb,Tb,Tb,In,In,Tb
2019,14,Mi,Jt,Jt,Jt,Jt,Jt,Jt
2019,14,Sf,No,No,Sf,Sf,No,Sf
2019,14,W,Gb,Gb,Gb,Gb,Gb,Gb
2019,14,Sd,Jk,Sd,Jk,Sd,Sd,Sd
2019,14,Kc,Ne,Ne,Ne,Ne,Ne,Kc
2019,14,Pt,Az,Pt,Pt,Az,Pt,Pt
2019,14,Tn,Oa,Tn,Oa,Oa,Tn,Tn
2019,14,Se,La,Se,Se,La,Se,La
2019,14,Gi,Ph,Ph,Ph,Ph,Ph,Ph
2019,15,Jt,Ba,Ba,Ba,Ba,Ba,Ba
2019,15,Bu,Pt,Pt,Bu,Pt,Bu,Bu
2019,15,Ch,Gb,Gb,Gb,Gb,Gb,Gb
2019,15,Dn,Kc,Kc,Kc,Kc,Kc,Kc
2019,15,Ho,Tn,Tn,Ho,Ho,Tn,Ho
2019,15,Mi,Gi,Gi,Gi,Gi,Mi,Gi
2019,15,Ne,Cn,Ne,Ne,Ne,Ne,Ne
2019,15,Ph,W,W,Ph,Ph,Ph,Ph
2019,15,Se,Ca,Se,Se,Se,Se,Se
2019,15,Tb,Dt,Tb,Dt,Dt,Tb,Tb
2019,15,Cl,Az,Cl,Cl,Az,Cl,Az
2019,15,Jk,Oa,Oa,Oa,Oa,Oa,Jk
2019,15,At,Sf,Sf,Sf,Sf,Sf,At
2019,15,La,Da,La,Da,Da,La,Da
2019,15,Mn,Sd,Mn,Mn,Mn,Sd,Mn
2019,15,In,No,No,No,No,No,No
2019,16,Ba,Cl,Ba,Ba,Ba,Ba,Ba
2019,16,Bu,Ne,Ne,Ne,Ne,Ne,Ne
2019,16,Ca,In,In,In,In,In,In
2019,16,Cn,Mi,Mi,Mi,Mi,Mi,Mi
2019,16,Dt,Dn,Dn,Dn,Dt,Dn,Dn
2019,16,Ho,Tb,Ho,Ho,Ho,Ho,Ho
2019,16,Jk,At,At,At,At,At,At
2019,16,La,Sf,Sf,Sf,Sf,Sf,Sf
2019,16,No,Tn,No,No,No,No,No
2019,16,Gi,W,W,W,W,W,Gi
2019,16,Oa,Sd,Sd,Sd,Oa,Sd,Oa
2019,16,Pt,Jt,Jt,Jt,Pt,Pt,Jt
2019,16,Az,Se,Se,Se,Se,Se,Az
2019,16,Da,Ph,Ph,Da,Ph,Da,Ph
2019,16,Kc,Ch,Kc,Kc,Kc,Kc,Kc
2019,16,Gb,Mn,Mn,Mn,Gb,Gb,Gb
2019,17,At,Tb,Tb,Tb,At,Tb,At
2019,17,Ch,Mn,Mn,Mn,Mn,Mn,Ch
2019,17,Cl,Cn,Cl,Cl,Cl,Cl,Cn
2019,17,Gb,Dt,Gb,Gb,Gb,Gb,Gb
2019,17,In,Jk,In,In,In,Jk,Jk
2019,17,Sd,Kc,Kc,Kc,Kc,Kc,Kc
2019,17,Mi,Ne,Ne,Ne,Ne,Ne,Mi
2019,17,No,Ca,No,No,No,No,No
2019,17,Jt,Bu,Bu,Bu,Bu,Bu,Jt
2019,17,Ph,Gi,Ph,Ph,Ph,Ph,Ph
2019,17,Pt,Ba,Ba,Ba,Ba,Ba,Ba
2019,17,Tn,Ho,Ho,Ho,Ho,Ho,Tn
2019,17,W,Da,Da,Da,Da,Da,Da
2019,17,Az,La,La,La,La,La,La
2019,17,Oa,Dn,Dn,Dn,Oa,Dn,Dn
2019,17,Sf,Se,Se,Se,Se,Se,Sf
2019,18,Bu,Ho,Bu,Bu,Ho,Bu,Ho
2019,18,Tn,Ne,Ne,Ne,Ne,Ne,Tn
2019,18,Mn,No,No,No,No,No,Mn
2019,18,Se,Ph,Se,Se,Ph,Se,Se
2019,18,Mn,Sf,Sf,Sf,Sf,Sf,Sf
2019,18,Tn,Ba,Ba,Ba,Ba,Ba,Tn
2019,18,Ho,Kc,Kc,Kc,Kc,Kc,Kc
2019,18,Se,Gb,Gb,Se,Gb,Gb,Gb
2019,18,Tn,Kc,Tn,Kc,Tn,Kc,Kc
2019,18,Gb,Sf,Sf,Sf,Gb,Gb,Sf
2019,18,Sf,Kc,Sf,Kc,Kc,Sf,Kc
